,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__solver,param_clf__learning_rate,param_clf__hidden_layer_sizes,param_clf__alpha,param_clf__activation,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,76.95260524749756,0.0,0.3139989376068115,0.0,adam,constant,"(128, 128, 128)",0.0001,identity,"{'clf__solver': 'adam', 'clf__learning_rate': 'constant', 'clf__hidden_layer_sizes': (128, 128, 128), 'clf__alpha': 0.0001, 'clf__activation': 'identity'}",0.6075648797385256,0.6075648797385256,0.0,2
1,65.31760573387146,0.0,0.2600059509277344,0.0,sgd,adaptive,"(4, 4, 4)",0.0001,identity,"{'clf__solver': 'sgd', 'clf__learning_rate': 'adaptive', 'clf__hidden_layer_sizes': (4, 4, 4), 'clf__alpha': 0.0001, 'clf__activation': 'identity'}",0.47744224376344385,0.47744224376344385,0.0,4
2,36.00860905647278,0.0,0.5470025539398193,0.0,sgd,adaptive,"(4, 4)",0.1,logistic,"{'clf__solver': 'sgd', 'clf__learning_rate': 'adaptive', 'clf__hidden_layer_sizes': (4, 4), 'clf__alpha': 0.1, 'clf__activation': 'logistic'}",0.09970109227030198,0.09970109227030198,0.0,9
3,57.77360939979553,0.0,0.586998462677002,0.0,adam,adaptive,"(32, 32)",0.0001,tanh,"{'clf__solver': 'adam', 'clf__learning_rate': 'adaptive', 'clf__hidden_layer_sizes': (32, 32), 'clf__alpha': 0.0001, 'clf__activation': 'tanh'}",0.7296980193870994,0.7296980193870994,0.0,1
4,64.91760849952698,0.0,0.33699846267700195,0.0,sgd,constant,"(4, 4)",0.2,relu,"{'clf__solver': 'sgd', 'clf__learning_rate': 'constant', 'clf__hidden_layer_sizes': (4, 4), 'clf__alpha': 0.2, 'clf__activation': 'relu'}",0.4099784898175825,0.4099784898175825,0.0,8
5,75.60161137580872,0.0,0.2149946689605713,0.0,sgd,adaptive,"(2, 2, 2)",0.01,tanh,"{'clf__solver': 'sgd', 'clf__learning_rate': 'adaptive', 'clf__hidden_layer_sizes': (2, 2, 2), 'clf__alpha': 0.01, 'clf__activation': 'tanh'}",0.43120931921669414,0.43120931921669414,0.0,7
6,27.92960786819458,0.0,0.4940071105957031,0.0,adam,constant,"(4, 4, 4)",0.5,relu,"{'clf__solver': 'adam', 'clf__learning_rate': 'constant', 'clf__hidden_layer_sizes': (4, 4, 4), 'clf__alpha': 0.5, 'clf__activation': 'relu'}",0.44232756934938683,0.44232756934938683,0.0,5
7,63.326608180999756,0.0,0.5189986228942871,0.0,sgd,constant,"(64, 64, 64)",0.0001,identity,"{'clf__solver': 'sgd', 'clf__learning_rate': 'constant', 'clf__hidden_layer_sizes': (64, 64, 64), 'clf__alpha': 0.0001, 'clf__activation': 'identity'}",0.6074531385311618,0.6074531385311618,0.0,3
8,234.44713616371155,0.0,0.6930031776428223,0.0,sgd,adaptive,"(256, 256, 256)",0.001,logistic,"{'clf__solver': 'sgd', 'clf__learning_rate': 'adaptive', 'clf__hidden_layer_sizes': (256, 256, 256), 'clf__alpha': 0.001, 'clf__activation': 'logistic'}",0.09782942704695924,0.09782942704695924,0.0,10
9,27.197999954223633,0.0,0.4180006980895996,0.0,adam,adaptive,"(2, 2, 2)",0.05,tanh,"{'clf__solver': 'adam', 'clf__learning_rate': 'adaptive', 'clf__hidden_layer_sizes': (2, 2, 2), 'clf__alpha': 0.05, 'clf__activation': 'tanh'}",0.43721540911249546,0.43721540911249546,0.0,6
