,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__solver,param_clf__penalty,param_clf__C,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,28.946001052856445,0.0,0.26000213623046875,0.0,newton-cg,l2,0.05,"{'clf__solver': 'newton-cg', 'clf__penalty': 'l2', 'clf__C': 0.05}",0.5003212559711707,0.5003212559711707,0.0,10
1,28.07200002670288,0.0,0.34599900245666504,0.0,lbfgs,l2,1,"{'clf__solver': 'lbfgs', 'clf__penalty': 'l2', 'clf__C': 1}",0.5645165796016426,0.5645165796016426,0.0,5
2,7.590999364852905,0.0,0.41100049018859863,0.0,sag,l2,0.05,"{'clf__solver': 'sag', 'clf__penalty': 'l2', 'clf__C': 0.05}",0.5004329971785345,0.5004329971785345,0.0,9
3,33.823779821395874,0.0,0.11204171180725098,0.0,sag,none,2,"{'clf__solver': 'sag', 'clf__penalty': 'none', 'clf__C': 2}",0.6065312735704109,0.6065312735704109,0.0,1
4,28.145000457763672,0.0,0.35700082778930664,0.0,lbfgs,none,1,"{'clf__solver': 'lbfgs', 'clf__penalty': 'none', 'clf__C': 1}",0.5786239070313155,0.5786239070313155,0.0,2
5,7.572996139526367,0.0,0.4010028839111328,0.0,sag,l2,0.1,"{'clf__solver': 'sag', 'clf__penalty': 'l2', 'clf__C': 0.1}",0.5225577562365561,0.5225577562365561,0.0,8
6,7.956998109817505,0.0,0.3580007553100586,0.0,saga,l2,0.1,"{'clf__solver': 'saga', 'clf__penalty': 'l2', 'clf__C': 0.1}",0.5226974327457609,0.5226974327457609,0.0,6
7,31.618995904922485,0.0,0.20400071144104004,0.0,newton-cg,l2,0.1,"{'clf__solver': 'newton-cg', 'clf__penalty': 'l2', 'clf__C': 0.1}",0.5226694974439199,0.5226694974439199,0.0,7
8,25.08399748802185,0.0,0.21000337600708008,0.0,lbfgs,none,0.5,"{'clf__solver': 'lbfgs', 'clf__penalty': 'none', 'clf__C': 0.5}",0.5786239070313155,0.5786239070313155,0.0,2
9,25.163000106811523,0.0,0.17705154418945312,0.0,lbfgs,l2,2,"{'clf__solver': 'lbfgs', 'clf__penalty': 'l2', 'clf__C': 2}",0.5752158002067213,0.5752158002067213,0.0,4
