,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__solver,param_clf__penalty,param_clf__C,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,487.748295545578,0.0,0.15199494361877441,0.0,newton-cg,none,1,"{'clf__solver': 'newton-cg', 'clf__penalty': 'none', 'clf__C': 1}",0.6065312735704109,0.6065312735704109,0.0,1
1,30.29000997543335,0.0,0.30099034309387207,0.0,lbfgs,none,0.5,"{'clf__solver': 'lbfgs', 'clf__penalty': 'none', 'clf__C': 0.5}",0.5786239070313155,0.5786239070313155,0.0,5
2,8.167001008987427,0.0,0.3809998035430908,0.0,saga,l2,2,"{'clf__solver': 'saga', 'clf__penalty': 'l2', 'clf__C': 2}",0.5958041176634914,0.5958041176634914,0.0,4
3,29.37700080871582,0.0,0.31799864768981934,0.0,lbfgs,l2,1,"{'clf__solver': 'lbfgs', 'clf__penalty': 'l2', 'clf__C': 1}",0.5645165796016426,0.5645165796016426,0.0,6
4,490.24828910827637,0.0,0.12204718589782715,0.0,newton-cg,none,2,"{'clf__solver': 'newton-cg', 'clf__penalty': 'none', 'clf__C': 2}",0.6065312735704109,0.6065312735704109,0.0,1
5,35.61500358581543,0.0,0.23199844360351562,0.0,sag,none,2,"{'clf__solver': 'sag', 'clf__penalty': 'none', 'clf__C': 2}",0.6065312735704109,0.6065312735704109,0.0,1
6,26.47200083732605,0.0,0.37600040435791016,0.0,newton-cg,l2,0.01,"{'clf__solver': 'newton-cg', 'clf__penalty': 'l2', 'clf__C': 0.01}",0.44797050032125596,0.44797050032125596,0.0,9
7,9.256999492645264,0.0,0.4940006732940674,0.0,saga,l2,0.05,"{'clf__solver': 'saga', 'clf__penalty': 'l2', 'clf__C': 0.05}",0.5003212559711707,0.5003212559711707,0.0,8
8,26.628998517990112,0.0,0.19603896141052246,0.0,lbfgs,l2,0.05,"{'clf__solver': 'lbfgs', 'clf__penalty': 'l2', 'clf__C': 0.05}",0.5007402854987848,0.5007402854987848,0.0,7
9,8.931002140045166,0.0,0.3919997215270996,0.0,saga,l2,0.01,"{'clf__solver': 'saga', 'clf__penalty': 'l2', 'clf__C': 0.01}",0.44797050032125596,0.44797050032125596,0.0,9
