,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__n_estimators,param_clf__min_samples_leaf,param_clf__max_depth,param_clf__criterion,param_clf__bootstrap,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,18.785070419311523,0.0,0.603001594543457,0.0,20,2,10,gini,True,"{'clf__n_estimators': 20, 'clf__min_samples_leaf': 2, 'clf__max_depth': 10, 'clf__criterion': 'gini', 'clf__bootstrap': True}",0.7370170684694248,0.7370170684694248,0.0,9
1,19.190070152282715,0.0,0.6010003089904785,0.0,10,1,50,gini,False,"{'clf__n_estimators': 10, 'clf__min_samples_leaf': 1, 'clf__max_depth': 50, 'clf__criterion': 'gini', 'clf__bootstrap': False}",0.9022823141604045,0.9022823141604045,0.0,3
2,23.19007110595703,0.0,0.35199809074401855,0.0,10,4,15,entropy,True,"{'clf__n_estimators': 10, 'clf__min_samples_leaf': 4, 'clf__max_depth': 15, 'clf__criterion': 'entropy', 'clf__bootstrap': True}",0.8073302232030617,0.8073302232030617,0.0,6
3,20.92106866836548,0.0,0.5390005111694336,0.0,25,8,10,gini,True,"{'clf__n_estimators': 25, 'clf__min_samples_leaf': 8, 'clf__max_depth': 10, 'clf__criterion': 'gini', 'clf__bootstrap': True}",0.7394474397295863,0.7394474397295863,0.0,8
4,27.865107774734497,0.0,0.6099605560302734,0.0,25,1,30,gini,True,"{'clf__n_estimators': 25, 'clf__min_samples_leaf': 1, 'clf__max_depth': 30, 'clf__criterion': 'gini', 'clf__bootstrap': True}",0.9047126854205659,0.9047126854205659,0.0,1
5,33.52919030189514,0.0,0.4019913673400879,0.0,30,2,15,gini,False,"{'clf__n_estimators': 30, 'clf__min_samples_leaf': 2, 'clf__max_depth': 15, 'clf__criterion': 'gini', 'clf__bootstrap': False}",0.8084476352766992,0.8084476352766992,0.0,5
6,4.863069295883179,0.0,0.24100017547607422,0.0,1,32,15,entropy,True,"{'clf__n_estimators': 1, 'clf__min_samples_leaf': 32, 'clf__max_depth': 15, 'clf__criterion': 'entropy', 'clf__bootstrap': True}",0.6845545716121463,0.6845545716121463,0.0,10
7,10.808072090148926,0.0,0.4799985885620117,0.0,5,4,20,gini,False,"{'clf__n_estimators': 5, 'clf__min_samples_leaf': 4, 'clf__max_depth': 20, 'clf__criterion': 'gini', 'clf__bootstrap': False}",0.8465793222895773,0.8465793222895773,0.0,4
8,33.464112520217896,0.0,0.2839946746826172,0.0,30,1,10,entropy,True,"{'clf__n_estimators': 30, 'clf__min_samples_leaf': 1, 'clf__max_depth': 10, 'clf__criterion': 'entropy', 'clf__bootstrap': True}",0.7500349191273011,0.7500349191273011,0.0,7
9,16.495002269744873,0.0,0.3899984359741211,0.0,10,1,30,gini,False,"{'clf__n_estimators': 10, 'clf__min_samples_leaf': 1, 'clf__max_depth': 30, 'clf__criterion': 'gini', 'clf__bootstrap': False}",0.9028968908009051,0.9028968908009051,0.0,2
