,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__solver,param_clf__learning_rate,param_clf__hidden_layer_sizes,param_clf__alpha,param_clf__activation,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,115.3309977054596,0.0,0.6480076313018799,0.0,adam,constant,"(128, 128, 128, 128)",0.5,tanh,"{'clf__solver': 'adam', 'clf__learning_rate': 'constant', 'clf__hidden_layer_sizes': (128, 128, 128, 128), 'clf__alpha': 0.5, 'clf__activation': 'tanh'}",0.9242673967092214,0.9242673967092214,0.0,1
1,63.39500141143799,0.0,1.0610017776489258,0.0,sgd,constant,"(128, 128, 128, 128)",0.001,logistic,"{'clf__solver': 'sgd', 'clf__learning_rate': 'constant', 'clf__hidden_layer_sizes': (128, 128, 128, 128), 'clf__alpha': 0.001, 'clf__activation': 'logistic'}",0.09970109227030198,0.09970109227030198,0.0,8
2,139.01108813285828,0.0,0.0679636001586914,0.0,adam,constant,"(8, 8, 8, 8)",0.01,logistic,"{'clf__solver': 'adam', 'clf__learning_rate': 'constant', 'clf__hidden_layer_sizes': (8, 8, 8, 8), 'clf__alpha': 0.01, 'clf__activation': 'logistic'}",0.8411040031287538,0.8411040031287538,0.0,5
3,81.35400414466858,0.0,0.21499967575073242,0.0,sgd,adaptive,"(32, 32, 32)",0.001,logistic,"{'clf__solver': 'sgd', 'clf__learning_rate': 'adaptive', 'clf__hidden_layer_sizes': (32, 32, 32), 'clf__alpha': 0.001, 'clf__activation': 'logistic'}",0.09763387993407269,0.09763387993407269,0.0,10
4,193.03388357162476,0.0,0.1950066089630127,0.0,sgd,constant,"(128, 128, 128)",0.1,relu,"{'clf__solver': 'sgd', 'clf__learning_rate': 'constant', 'clf__hidden_layer_sizes': (128, 128, 128), 'clf__alpha': 0.1, 'clf__activation': 'relu'}",0.9213062547140822,0.9213062547140822,0.0,2
5,43.58099675178528,0.0,0.11400079727172852,0.0,sgd,adaptive,"(8, 8)",0.05,logistic,"{'clf__solver': 'sgd', 'clf__learning_rate': 'adaptive', 'clf__hidden_layer_sizes': (8, 8), 'clf__alpha': 0.05, 'clf__activation': 'logistic'}",0.09782942704695924,0.09782942704695924,0.0,9
6,31.27000093460083,0.0,0.10799908638000488,0.0,adam,constant,"(2, 2)",0.2,identity,"{'clf__solver': 'adam', 'clf__learning_rate': 'constant', 'clf__hidden_layer_sizes': (2, 2), 'clf__alpha': 0.2, 'clf__activation': 'identity'}",0.7195016342151577,0.7195016342151577,0.0,7
7,115.18999886512756,0.0,0.08500194549560547,0.0,sgd,adaptive,"(8, 8)",0.1,tanh,"{'clf__solver': 'sgd', 'clf__learning_rate': 'adaptive', 'clf__hidden_layer_sizes': (8, 8), 'clf__alpha': 0.1, 'clf__activation': 'tanh'}",0.89021426376512,0.89021426376512,0.0,4
8,56.37699866294861,0.0,0.2250044345855713,0.0,adam,constant,"(64, 64)",0.2,logistic,"{'clf__solver': 'adam', 'clf__learning_rate': 'constant', 'clf__hidden_layer_sizes': (64, 64), 'clf__alpha': 0.2, 'clf__activation': 'logistic'}",0.7421012934044753,0.7421012934044753,0.0,6
9,104.30585837364197,0.0,0.06302285194396973,0.0,sgd,adaptive,"(32, 32)",0.001,relu,"{'clf__solver': 'sgd', 'clf__learning_rate': 'adaptive', 'clf__hidden_layer_sizes': (32, 32), 'clf__alpha': 0.001, 'clf__activation': 'relu'}",0.9087912394893427,0.9087912394893427,0.0,3
