,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__n_estimators,param_clf__max_depth,param_clf__learning_rate,param_clf__colsample_bytree,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,1572.747377872467,0.0,5.834200620651245,0.0,512,10,1,0.9,"{'clf__n_estimators': 512, 'clf__max_depth': 10, 'clf__learning_rate': 1, 'clf__colsample_bytree': 0.9}",0.9019750258401542,0.9019750258401542,0.0,1
1,27.0868980884552,0.0,0.5470011234283447,0.0,32,2,0.01,0.3,"{'clf__n_estimators': 32, 'clf__max_depth': 2, 'clf__learning_rate': 0.01, 'clf__colsample_bytree': 0.3}",0.5187306198843479,0.5187306198843479,0.0,10
2,165.30291271209717,0.0,1.1179895401000977,0.0,256,2,0.001,0.1,"{'clf__n_estimators': 256, 'clf__max_depth': 2, 'clf__learning_rate': 0.001, 'clf__colsample_bytree': 0.1}",0.5435371679190993,0.5435371679190993,0.0,8
3,103.26189947128296,0.0,0.5970017910003662,0.0,64,2,0.5,0.7,"{'clf__n_estimators': 64, 'clf__max_depth': 2, 'clf__learning_rate': 0.5, 'clf__colsample_bytree': 0.7}",0.7328826437969662,0.7328826437969662,0.0,3
4,1186.3897531032562,0.0,3.346001625061035,0.0,1024,3,0.01,0.7,"{'clf__n_estimators': 1024, 'clf__max_depth': 3, 'clf__learning_rate': 0.01, 'clf__colsample_bytree': 0.7}",0.7243065061317987,0.7243065061317987,0.0,4
5,373.52795004844666,0.0,0.9339964389801025,0.0,256,2,0.05,1,"{'clf__n_estimators': 256, 'clf__max_depth': 2, 'clf__learning_rate': 0.05, 'clf__colsample_bytree': 1}",0.7084671899879879,0.7084671899879879,0.0,5
6,868.1768362522125,0.0,2.517005205154419,0.0,256,6,0.001,1,"{'clf__n_estimators': 256, 'clf__max_depth': 6, 'clf__learning_rate': 0.001, 'clf__colsample_bytree': 1}",0.7060088834259854,0.7060088834259854,0.0,6
7,15.03285551071167,0.0,0.4760007858276367,0.0,8,5,0.1,0.3,"{'clf__n_estimators': 8, 'clf__max_depth': 5, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 0.3}",0.5362739894404559,0.5362739894404559,0.0,9
8,117.84304332733154,0.0,1.0560007095336914,0.0,128,3,0.2,0.1,"{'clf__n_estimators': 128, 'clf__max_depth': 3, 'clf__learning_rate': 0.2, 'clf__colsample_bytree': 0.1}",0.693884962427019,0.693884962427019,0.0,7
9,67.03900003433228,0.0,0.6489994525909424,0.0,8,10,0.1,0.9,"{'clf__n_estimators': 8, 'clf__max_depth': 10, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 0.9}",0.7737519903902562,0.7737519903902562,0.0,2
