,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__n_estimators,param_clf__min_samples_leaf,param_clf__max_depth,param_clf__criterion,param_clf__bootstrap,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,6.380906105041504,0.0,0.3370020389556885,0.0,1,4,20,entropy,False,"{'clf__n_estimators': 1, 'clf__min_samples_leaf': 4, 'clf__max_depth': 20, 'clf__criterion': 'entropy', 'clf__bootstrap': False}",0.7934184428862754,0.7934184428862754,0.0,3
1,9.041906356811523,0.0,0.33400511741638184,0.0,2,1,30,entropy,False,"{'clf__n_estimators': 2, 'clf__min_samples_leaf': 1, 'clf__max_depth': 30, 'clf__criterion': 'entropy', 'clf__bootstrap': False}",0.8658826158616644,0.8658826158616644,0.0,1
2,25.446943044662476,0.0,0.36199951171875,0.0,30,32,15,gini,False,"{'clf__n_estimators': 30, 'clf__min_samples_leaf': 32, 'clf__max_depth': 15, 'clf__criterion': 'gini', 'clf__bootstrap': False}",0.7775511914406236,0.7775511914406236,0.0,7
3,9.552907466888428,0.0,0.3080027103424072,0.0,5,4,15,gini,False,"{'clf__n_estimators': 5, 'clf__min_samples_leaf': 4, 'clf__max_depth': 15, 'clf__criterion': 'gini', 'clf__bootstrap': False}",0.7904014302874542,0.7904014302874542,0.0,4
4,5.675908088684082,0.0,0.38000011444091797,0.0,1,16,15,entropy,True,"{'clf__n_estimators': 1, 'clf__min_samples_leaf': 16, 'clf__max_depth': 15, 'clf__criterion': 'entropy', 'clf__bootstrap': True}",0.6925999385423359,0.6925999385423359,0.0,9
5,5.287906169891357,0.0,0.33100199699401855,0.0,1,32,15,entropy,True,"{'clf__n_estimators': 1, 'clf__min_samples_leaf': 32, 'clf__max_depth': 15, 'clf__criterion': 'entropy', 'clf__bootstrap': True}",0.6845545716121463,0.6845545716121463,0.0,10
6,8.279909610748291,0.0,0.3899986743927002,0.0,5,16,50,gini,True,"{'clf__n_estimators': 5, 'clf__min_samples_leaf': 16, 'clf__max_depth': 50, 'clf__criterion': 'gini', 'clf__bootstrap': True}",0.7873844176886331,0.7873844176886331,0.0,6
7,40.57595682144165,0.0,0.3449826240539551,0.0,30,8,20,entropy,False,"{'clf__n_estimators': 30, 'clf__min_samples_leaf': 8, 'clf__max_depth': 20, 'clf__criterion': 'entropy', 'clf__bootstrap': False}",0.8601000083805905,0.8601000083805905,0.0,2
8,4.680042743682861,0.0,0.23795557022094727,0.0,2,4,10,entropy,True,"{'clf__n_estimators': 2, 'clf__min_samples_leaf': 4, 'clf__max_depth': 10, 'clf__criterion': 'entropy', 'clf__bootstrap': True}",0.6976282928737045,0.6976282928737045,0.0,8
9,9.643035888671875,0.0,0.25496554374694824,0.0,10,32,50,gini,False,"{'clf__n_estimators': 10, 'clf__min_samples_leaf': 32, 'clf__max_depth': 50, 'clf__criterion': 'gini', 'clf__bootstrap': False}",0.7901220772690449,0.7901220772690449,0.0,5
