,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__n_estimators,param_clf__learning_rate,param_clf__base_estimator,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,22.137000560760498,0.0,0.08600020408630371,0.0,100,0.5,DecisionTreeClassifier(),"{'clf__n_estimators': 100, 'clf__learning_rate': 0.5, 'clf__base_estimator': DecisionTreeClassifier()}",0.9296030393608403,0.9296030393608403,0.0,1
1,48.39900040626526,0.0,0.21299958229064941,0.0,50,10,Perceptron(),"{'clf__n_estimators': 50, 'clf__learning_rate': 10, 'clf__base_estimator': Perceptron()}",0.7164008157108137,0.7164008157108137,0.0,5
2,40.88799977302551,0.0,0.20200061798095703,0.0,100,5,Perceptron(),"{'clf__n_estimators': 100, 'clf__learning_rate': 5, 'clf__base_estimator': Perceptron()}",0.656144369639914,0.656144369639914,0.0,6
3,2946.9295094013214,0.0,1.5969605445861816,0.0,250,1,SGDClassifier(),"{'clf__n_estimators': 250, 'clf__learning_rate': 1, 'clf__base_estimator': SGDClassifier()}",0.4293655892951923,0.4293655892951923,0.0,10
4,69.33701968193054,0.0,0.30099940299987793,0.0,150,1,Perceptron(),"{'clf__n_estimators': 150, 'clf__learning_rate': 1, 'clf__base_estimator': Perceptron()}",0.7257870771293684,0.7257870771293684,0.0,4
5,39.63799786567688,0.0,0.27300095558166504,0.0,10,0.01,Perceptron(),"{'clf__n_estimators': 10, 'clf__learning_rate': 0.01, 'clf__base_estimator': Perceptron()}",0.8379193787188871,0.8379193787188871,0.0,3
6,40.33699941635132,0.0,0.23400092124938965,0.0,50,5,Perceptron(),"{'clf__n_estimators': 50, 'clf__learning_rate': 5, 'clf__base_estimator': Perceptron()}",0.656144369639914,0.656144369639914,0.0,6
7,121.82306551933289,0.0,0.4699873924255371,0.0,50,0.01,Perceptron(),"{'clf__n_estimators': 50, 'clf__learning_rate': 0.01, 'clf__base_estimator': Perceptron()}",0.851579741319105,0.851579741319105,0.0,2
8,6.615999937057495,0.0,0.5169990062713623,0.0,10,1,BernoulliNB(),"{'clf__n_estimators': 10, 'clf__learning_rate': 1, 'clf__base_estimator': BernoulliNB()}",0.5258541218537867,0.5258541218537867,0.0,9
9,76.7700583934784,0.0,6.9819560050964355,0.0,250,1,BernoulliNB(),"{'clf__n_estimators': 250, 'clf__learning_rate': 1, 'clf__base_estimator': BernoulliNB()}",0.5292342933765399,0.5292342933765399,0.0,8
