,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__n_estimators,param_clf__min_samples_leaf,param_clf__max_depth,param_clf__criterion,param_clf__bootstrap,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,10.45199966430664,0.0,0.06999921798706055,0.0,2,8,10,entropy,True,"{'clf__n_estimators': 2, 'clf__min_samples_leaf': 8, 'clf__max_depth': 10, 'clf__criterion': 'entropy', 'clf__bootstrap': True}",0.7778864150627147,0.7778864150627147,0.0,10
1,42.810993671417236,0.0,0.18400096893310547,0.0,10,1,30,entropy,True,"{'clf__n_estimators': 10, 'clf__min_samples_leaf': 1, 'clf__max_depth': 30, 'clf__criterion': 'entropy', 'clf__bootstrap': True}",0.9513367041930888,0.9513367041930888,0.0,3
2,33.62699913978577,0.0,0.13700079917907715,0.0,5,2,50,entropy,False,"{'clf__n_estimators': 5, 'clf__min_samples_leaf': 2, 'clf__max_depth': 50, 'clf__criterion': 'entropy', 'clf__bootstrap': False}",0.9482638209905858,0.9482638209905858,0.0,4
3,67.30299711227417,0.0,0.17000555992126465,0.0,20,4,10,entropy,False,"{'clf__n_estimators': 20, 'clf__min_samples_leaf': 4, 'clf__max_depth': 10, 'clf__criterion': 'entropy', 'clf__bootstrap': False}",0.842808056541051,0.842808056541051,0.0,7
4,102.8440454006195,0.0,0.322983980178833,0.0,30,1,20,entropy,False,"{'clf__n_estimators': 30, 'clf__min_samples_leaf': 1, 'clf__max_depth': 20, 'clf__criterion': 'entropy', 'clf__bootstrap': False}",0.9644104254546471,0.9644104254546471,0.0,2
5,51.759997844696045,0.0,0.14400243759155273,0.0,10,1,15,entropy,False,"{'clf__n_estimators': 10, 'clf__min_samples_leaf': 1, 'clf__max_depth': 15, 'clf__criterion': 'entropy', 'clf__bootstrap': False}",0.9314188339805012,0.9314188339805012,0.0,5
6,103.11399793624878,0.0,0.31204771995544434,0.0,30,2,50,entropy,False,"{'clf__n_estimators': 30, 'clf__min_samples_leaf': 2, 'clf__max_depth': 50, 'clf__criterion': 'entropy', 'clf__bootstrap': False}",0.9656395787356482,0.9656395787356482,0.0,1
7,6.001003265380859,0.0,0.08499503135681152,0.0,1,8,30,gini,True,"{'clf__n_estimators': 1, 'clf__min_samples_leaf': 8, 'clf__max_depth': 30, 'clf__criterion': 'gini', 'clf__bootstrap': True}",0.8038941810766266,0.8038941810766266,0.0,9
8,31.958998203277588,0.0,0.2850024700164795,0.0,25,8,10,gini,True,"{'clf__n_estimators': 25, 'clf__min_samples_leaf': 8, 'clf__max_depth': 10, 'clf__criterion': 'gini', 'clf__bootstrap': True}",0.836634354834204,0.836634354834204,0.0,8
9,27.160000562667847,0.0,0.12400007247924805,0.0,5,4,15,entropy,False,"{'clf__n_estimators': 5, 'clf__min_samples_leaf': 4, 'clf__max_depth': 15, 'clf__criterion': 'entropy', 'clf__bootstrap': False}",0.9085677570746152,0.9085677570746152,0.0,6
