,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__n_estimators,param_clf__learning_rate,param_clf__base_estimator,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,42.000000953674316,0.0,0.2700014114379883,0.0,10,0.5,Perceptron(),"{'clf__n_estimators': 10, 'clf__learning_rate': 0.5, 'clf__base_estimator': Perceptron()}",0.80459256362265,0.80459256362265,0.0,4
1,1641.493081331253,0.0,0.8670065402984619,0.0,100,0.1,SGDClassifier(),"{'clf__n_estimators': 100, 'clf__learning_rate': 0.1, 'clf__base_estimator': SGDClassifier()}",0.46674302315836524,0.46674302315836524,0.0,7
2,381.8759980201721,0.0,1.8549988269805908,0.0,150,0.01,Perceptron(),"{'clf__n_estimators': 150, 'clf__learning_rate': 0.01, 'clf__base_estimator': Perceptron()}",0.856412548537587,0.856412548537587,0.0,3
3,21.59899926185608,0.0,0.19699954986572266,0.0,10,0.5,DecisionTreeClassifier(),"{'clf__n_estimators': 10, 'clf__learning_rate': 0.5, 'clf__base_estimator': DecisionTreeClassifier()}",0.9296030393608403,0.9296030393608403,0.0,1
4,75.07100105285645,0.0,6.292999267578125,0.0,150,0.1,BernoulliNB(),"{'clf__n_estimators': 150, 'clf__learning_rate': 0.1, 'clf__base_estimator': BernoulliNB()}",0.50417632762522,0.50417632762522,0.0,6
5,948.7970004081726,0.0,0.5119996070861816,0.0,50,5,SGDClassifier(),"{'clf__n_estimators': 50, 'clf__learning_rate': 5, 'clf__base_estimator': SGDClassifier()}",0.21289493532977624,0.21289493532977624,0.0,10
6,2234.8306980133057,0.0,0.9999971389770508,0.0,150,0.1,SGDClassifier(),"{'clf__n_estimators': 150, 'clf__learning_rate': 0.1, 'clf__base_estimator': SGDClassifier()}",0.4297287482191245,0.4297287482191245,0.0,8
7,240.20600008964539,0.0,0.16801118850708008,0.0,10,1,SGDClassifier(),"{'clf__n_estimators': 10, 'clf__learning_rate': 1, 'clf__base_estimator': SGDClassifier()}",0.3385199877084672,0.3385199877084672,0.0,9
8,48.177000522613525,0.0,4.429999351501465,0.0,100,0.1,BernoulliNB(),"{'clf__n_estimators': 100, 'clf__learning_rate': 0.1, 'clf__base_estimator': BernoulliNB()}",0.5042042629270609,0.5042042629270609,0.0,5
9,19.582000732421875,0.0,0.08799958229064941,0.0,100,0.5,DecisionTreeClassifier(),"{'clf__n_estimators': 100, 'clf__learning_rate': 0.5, 'clf__base_estimator': DecisionTreeClassifier()}",0.9296030393608403,0.9296030393608403,0.0,1
